commentOrDocument,modifyDate,docketId,commentOnDocumentId,id,organization,firstName,lastName,title,comment,attachments,link
comment,2024-02-03T14:39:36Z,NIST-2023-0009,NIST-2023-0009-0001,NIST-2023-0009-0146,Institute for Trustworthy AI in Law and Society,,,Comment on FR Doc # 2023-28232,"The Institute for Trustworthy AI in Law and Society, a partnership between the University of Maryland, George Washington University, Morgan State University, and Cornell University, is pleased to submit the attached response to the Request for Information (RFI) Related to NIST&rsquo;s Assignments Under Sections 4.1, 4.5 and 11 of the Executive Order Concerning Artificial Intelligence (Sections 4.1, 4.5, and 11). ","[('NIST RFI - TRAILS Response 2024-02-02', 'https://downloads.regulations.gov/NIST-2023-0009-0146/attachment_1.pdf')]",https://api.regulations.gov/v4/comments/NIST-2023-0009-0146
comment,2024-02-03T14:44:54Z,NIST-2023-0009,NIST-2023-0009-0001,NIST-2023-0009-0172,SaferAI,,,Comment on FR Doc # 2023-28232,"This is SaferAI&#39;s response the NIST RFI 88 FR 88368. <br/><br/>This document outlines a comprehensive framework designed to manage the risks of<br/>general-purpose artificial intelligence systems (GPAIS) effectively. The architecture<br/>is inspired by high-risk industrial practices and aims to encompass a wide range<br/>of concerns, from safety culture to infosecurity to governance to safety by design.<br/>","[('2024_02_02_NIST_RFI_SaferAI', 'https://downloads.regulations.gov/NIST-2023-0009-0172/attachment_1.pdf')]",https://api.regulations.gov/v4/comments/NIST-2023-0009-0172
comment,2024-02-03T14:48:00Z,NIST-2023-0009,NIST-2023-0009-0001,NIST-2023-0009-0185,Computer and Communications Industry Association,,,Comment on FR Doc # 2023-28232,Attached please find the comments of the Computer and Communications Industry Association.,"[('2024-02-02 ARTIFICIAL INTELLIGENCE - CCIA Comments to NIST on AI RFI', 'https://downloads.regulations.gov/NIST-2023-0009-0185/attachment_1.pdf')]",https://api.regulations.gov/v4/comments/NIST-2023-0009-0185
comment,2024-02-03T14:31:14Z,NIST-2023-0009,NIST-2023-0009-0001,NIST-2023-0009-0109,USTelecom,,,Comment on FR Doc # 2023-28232,See attached file(s),"[('USTelecom NIST AI RFI 2.2.24', 'https://downloads.regulations.gov/NIST-2023-0009-0109/attachment_1.pdf')]",https://api.regulations.gov/v4/comments/NIST-2023-0009-0109
comment,2024-02-03T14:47:40Z,NIST-2023-0009,NIST-2023-0009-0001,NIST-2023-0009-0183,Verance Corporation,,,Comment on FR Doc # 2023-28232,See attached file.,"[('Verance NIST AI EO RFI 240202 LH final', 'https://downloads.regulations.gov/NIST-2023-0009-0183/attachment_1.pdf')]",https://api.regulations.gov/v4/comments/NIST-2023-0009-0183
comment,2024-02-03T14:37:23Z,NIST-2023-0009,NIST-2023-0009-0001,NIST-2023-0009-0132,Software & Information Industry Association,,,Comment on FR Doc # 2023-28232,Please find attached comments of the Software &amp; Information Industry Association.,"[('SIIA Submission on NIST AI RFI', 'https://downloads.regulations.gov/NIST-2023-0009-0132/attachment_1.pdf')]",https://api.regulations.gov/v4/comments/NIST-2023-0009-0132
comment,2024-02-03T14:28:02Z,NIST-2023-0009,NIST-2023-0009-0001,NIST-2023-0009-0095,Holistic AI,,,Comment on FR Doc # 2023-28232,"Please find attached Holistic AI&#39;s Response on NIST&rsquo;s execution of its responsibilities under Executive Order 14110 on the Safe, Secure, and Trustworthy Development and Use of Artificial Intelligence. <br/><br/>Regards, <br/>Siddhant Chatterjee<br/>Policy and Governance Strategist, Holistic AI<br/><br/>publicpolicy@holisticai.com/ siddhant.chatterjee@holisticai.com","[('Holistic AI Response to NIST RFI on the Biden Executive Order', 'https://downloads.regulations.gov/NIST-2023-0009-0095/attachment_1.pdf')]",https://api.regulations.gov/v4/comments/NIST-2023-0009-0095
comment,2024-02-03T14:36:05Z,NIST-2023-0009,NIST-2023-0009-0001,NIST-2023-0009-0126,Hacking Policy Council,,,Comment on FR Doc # 2023-28232,"Please find attached the comments of the Hacking Policy Council. Thank you. <br/><br/>Harley Geiger<br/>Counsel, Venable LLP<br/>Coordinator, Hacking Policy Council<br/><br/>","[('Hacking Policy Council - comments to NIST re AI red teaming - 20240202', 'https://downloads.regulations.gov/NIST-2023-0009-0126/attachment_1.pdf')]",https://api.regulations.gov/v4/comments/NIST-2023-0009-0126
comment,2024-02-03T14:29:18Z,NIST-2023-0009,NIST-2023-0009-0001,NIST-2023-0009-0099,Center for Data Innovation,,,Comment on FR Doc # 2023-28232,"Thank you for the opportunity to provide comments. Please find attached comments submitted on behalf of the Center for Data Innovation.<br/><br/>Best regards,<br/>Hodan Omaar","[('NIST AI EO RFI Center for Data Innovation', 'https://downloads.regulations.gov/NIST-2023-0009-0099/attachment_1.pdf')]",https://api.regulations.gov/v4/comments/NIST-2023-0009-0099
comment,2024-02-03T14:45:59Z,NIST-2023-0009,NIST-2023-0009-0001,NIST-2023-0009-0178,Center for AI Safety,,,Comment on FR Doc # 2023-28232,See attached file with our response to the RFI.,"[('Center for AI Safety - Response to NIST RFI Related to the AI Executive Order', 'https://downloads.regulations.gov/NIST-2023-0009-0178/attachment_1.pdf')]",https://api.regulations.gov/v4/comments/NIST-2023-0009-0178
comment,2024-02-03T14:23:11Z,NIST-2023-0009,NIST-2023-0009-0001,NIST-2023-0009-0080,Center for Democracy & Technology,,,Comment on FR Doc # 2023-28232,See attached file(s),"[('CDT Comments to NIST', 'https://downloads.regulations.gov/NIST-2023-0009-0080/attachment_1.pdf')]",https://api.regulations.gov/v4/comments/NIST-2023-0009-0080
comment,2024-02-03T14:45:04Z,NIST-2023-0009,NIST-2023-0009-0001,NIST-2023-0009-0173,,,Wasil,Comment on FR Doc # 2023-28232,Please see the attached files.,"[('NIST RFI Response_Affirmative Safety', 'https://downloads.regulations.gov/NIST-2023-0009-0173/attachment_1.pdf'), ('Affirmative Evidence of Safety_Draft Report', 'https://downloads.regulations.gov/NIST-2023-0009-0173/attachment_2.pdf')]",https://api.regulations.gov/v4/comments/NIST-2023-0009-0173
comment,2024-02-03T14:26:49Z,NIST-2023-0009,NIST-2023-0009-0001,NIST-2023-0009-0090,Federation of American Hospitals,,,Comment on FR Doc # 2023-28232,The Federation of American Hospitals appreciates the opportunity to provide comments to NIST on the AI RFI.,"[('NIST AI RFI 2124 FINAL', 'https://downloads.regulations.gov/NIST-2023-0009-0090/attachment_1.pdf')]",https://api.regulations.gov/v4/comments/NIST-2023-0009-0090
comment,2024-02-03T14:35:12Z,NIST-2023-0009,NIST-2023-0009-0001,NIST-2023-0009-0120,MLCommons,,,Comment on FR Doc # 2023-28232,Attached comments submitted on behalf of MLCommons ,"[('MLCommons submission to NIST RFI Feb-24', 'https://downloads.regulations.gov/NIST-2023-0009-0120/attachment_1.pdf')]",https://api.regulations.gov/v4/comments/NIST-2023-0009-0120
comment,2024-02-03T14:35:36Z,NIST-2023-0009,NIST-2023-0009-0001,NIST-2023-0009-0123,NVIDIA,,,Comment on FR Doc # 2023-28232,"Thank you for the opportunity to provide comments on behalf of NVIDIA Corporation pursuant to Request for Information #NIST&ndash;2023&ndash;0009 Related to NIST&rsquo;s Assignments Under Sections 4.1, 4.5 and 11 of the Executive Order Concerning Artificial Intelligence. We appreciate the Department of Commerce&rsquo;s work in promoting innovation and equitable standards that foster a competitive industrial landscape. NVIDIA is committed to safe and trustworthy AI, in line with the White House Voluntary Commitments and other global AI Safety initiatives and are committed to helping to drive standards around the development and deployment of safe and trustworthy AI.","[('NVIDIA Response to RFI NIST-2023-0009', 'https://downloads.regulations.gov/NIST-2023-0009-0123/attachment_1.pdf')]",https://api.regulations.gov/v4/comments/NIST-2023-0009-0123
comment,2024-02-03T14:49:01Z,NIST-2023-0009,NIST-2023-0009-0001,NIST-2023-0009-0194,WITNESS,,,Comment on FR Doc # 2023-28232,See attached file(s),"[('WITNESS_NIST Request for Information Executive Order Artificial Intelligence', 'https://downloads.regulations.gov/NIST-2023-0009-0194/attachment_1.pdf')]",https://api.regulations.gov/v4/comments/NIST-2023-0009-0194
comment,2024-02-03T14:40:20Z,NIST-2023-0009,NIST-2023-0009-0001,NIST-2023-0009-0150,ModelCard.ai,,,Comment on FR Doc # 2023-28232,Attached please find comments from ModelCard.ai.,"[('Attachment 1_ModelCardai Response', 'https://downloads.regulations.gov/NIST-2023-0009-0150/attachment_1.pdf'), ('Attachment 2_ModelCardai Academic Paper 2024', 'https://downloads.regulations.gov/NIST-2023-0009-0150/attachment_2.pdf')]",https://api.regulations.gov/v4/comments/NIST-2023-0009-0150
comment,2024-02-03T14:48:43Z,NIST-2023-0009,NIST-2023-0009-0001,NIST-2023-0009-0191,Responsible Innovation Labs,,,Comment on FR Doc # 2023-28232,See attached file(s),"[('NIST RFI 231218-0309_Responsible Innovation Labs', 'https://downloads.regulations.gov/NIST-2023-0009-0191/attachment_1.pdf')]",https://api.regulations.gov/v4/comments/NIST-2023-0009-0191
comment,2024-02-03T14:36:11Z,NIST-2023-0009,NIST-2023-0009-0001,NIST-2023-0009-0127,Scale AI,,,Comment on FR Doc # 2023-28232,Scale AI&#39;s comment can be found in the attached file.,"[('Scale-NIST EO RFI Comment_final', 'https://downloads.regulations.gov/NIST-2023-0009-0127/attachment_1.pdf')]",https://api.regulations.gov/v4/comments/NIST-2023-0009-0127
comment,2024-02-03T14:41:49Z,NIST-2023-0009,NIST-2023-0009-0001,NIST-2023-0009-0158,Mirza AI,,,Comment on FR Doc # 2023-28232,Our comments are in the enclosed file.,"[('Request for Information (RFI) related to Executive Order 14110', 'https://downloads.regulations.gov/NIST-2023-0009-0158/attachment_1.pdf')]",https://api.regulations.gov/v4/comments/NIST-2023-0009-0158
